"scanTime","scanID","scanVersion","scanConsole","scanIntelligenceTime","image","registry","repository","tag","digest","twistlockImageID","osDistro","osDistroRelease","osDistroVersion","architecture","size","hostname","issueType","severity","severityCHML","cvss","riskFactors","cve","link","hasFix","status","packageType","packageName","packageVersion","packageLicense","packageBinaryPkgs","packagePath","description","title","cause","complianceID"
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","low","L","2.5","DoS,Has fix,Recent vulnerability","CVE-2021-27645","https://access.redhat.com/errata/RHSA-2021:4358","Y","fixed in 2.28-164.el8","os","glibc-common","2.28-151.el8","LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL","","","The nameserver caching daemon (nscd) in the GNU C Library (aka glibc or libc6) 2.29 through 2.33, when processing a request for netgroup lookup, may crash due to a double-free, potentially resulting in degraded service or Denial of Service on the local system. This is related to netgroupcache.c.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","important","H","8.2","Attack complexity: low,Attack vector: network,Has fix,High severity","CVE-2018-25032","https://access.redhat.com/errata/RHSA-2022:1642","Y","fixed in 1.2.11-18.el8_5","os","zlib","1.2.11-17.el8","zlib and Boost","","","zlib before 1.2.12 allows memory corruption when deflating (i.e., when compressing) if the input has many distant matches.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","low","L","4","Attack complexity: low","CVE-2019-12900","https://access.redhat.com/security/cve/CVE-2019-12900","N","will not fix","os","bzip2-libs","1.0.6-26.el8","BSD","","","BZ2_decompress in decompress.c in bzip2 through 1.0.6 has an out-of-bounds write when there are many selectors.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","8.1","Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-23308","https://access.redhat.com/errata/RHSA-2022:0899","Y","fixed in 2.9.7-12.el8_5","os","libxml2","2.9.7-9.el8_4.2","MIT","","","valid.c in libxml2 before 2.9.13 has a use-after-free of ID and IDREF attributes.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","7.4","Attack vector: network,Medium severity,Recent vulnerability","CVE-2022-29824","https://access.redhat.com/security/cve/CVE-2022-29824","N","affected","os","libxml2","2.9.7-9.el8_4.2","MIT","","","In libxml2 before 2.9.14, several buffer handling functions in buf.c (xmlBuf*) and tree.c (xmlBuffer*) don\'t check for integer overflows. This can result in out-of-bounds memory writes. Exploitation requires a victim to open a crafted, multi-gigabyte XML file. Other software using libxml2\'s buffer functions, for example libxslt through 1.1.35, is affected as well.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","low","L","5.5","Attack complexity: low,Recent vulnerability","CVE-2021-24032","https://access.redhat.com/security/cve/CVE-2021-24032","N","will not fix","os","libzstd","1.4.4-1.el8","BSD and GPLv2","","","Beginning in v1.4.1 and prior to v1.4.9, due to an incomplete fix for CVE-2021-24031, the Zstandard command-line utility created output files with default permissions and restricted those permissions immediately afterwards. Output files could therefore momentarily be readable or writable to unintended parties.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","7.5","Attack complexity: low,Attack vector: network,Medium severity,Recent vulnerability","CVE-2022-25314","https://access.redhat.com/security/cve/CVE-2022-25314","N","affected","os","expat","2.2.5-4.el8","MIT","","","In Expat (aka libexpat) before 2.4.5, there is an integer overflow in copyString.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","6.5","Attack complexity: low,Attack vector: network,Medium severity,Recent vulnerability","CVE-2022-25313","https://access.redhat.com/security/cve/CVE-2022-25313","N","affected","os","expat","2.2.5-4.el8","MIT","","","In Expat (aka libexpat) before 2.4.5, an attacker can trigger stack exhaustion in build_model via a large nesting depth in the DTD element.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","important","H","9.8","Attack complexity: low,Attack vector: network,Has fix,High severity,Recent vulnerability","CVE-2022-25315","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","In Expat (aka libexpat) before 2.4.5, there is an integer overflow in storeRawNames.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","important","H","9.8","Attack complexity: low,Attack vector: network,Has fix,High severity,Recent vulnerability","CVE-2022-25236","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","xmlparse.c in Expat (aka libexpat) before 2.4.5 allows attackers to insert namespace-separator characters into namespace URIs.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","important","H","9.8","Attack complexity: low,Attack vector: network,Has fix,High severity,Recent vulnerability","CVE-2022-25235","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","xmltok_impl.c in Expat (aka libexpat) before 2.4.5 lacks certain validation of encoding, such as checks for whether a UTF-8 character is valid in a certain context.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","9.8","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-23852","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","Expat (aka libexpat) before 2.4.4 has a signed integer overflow in XML_GetBuffer, for configurations with a nonzero XML_CONTEXT_BYTES.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","8.8","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-22827","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","storeAtts in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","8.8","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-22826","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","nextScaffoldPart in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","8.8","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-22825","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","lookup in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","9.8","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-22824","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","defineAttribute in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.","","",""
"2022-06-07T13:12:40.848Z","629f4ec88683317a99fda00a","21.08.514","sc-public-1.cp-cts-twistlock.svc.cluster.local:8183","2022-06-06T19:26:48.972Z","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com/actions:Rel_98","sec-cloud-identity-builds-docker-local.artifactory.swg-devops.com","actions","Rel_98","sha256:3cb7c089275f5a765a71f05a3a4d6603abc73d9e22392124edfd89de8d176b0c","sha256:cdc044848ca145e9638409d4a955400953c4b96f193139dbda8745471d35b57a","redhat","RHEL8","8.4","amd64","858164798","d2a1664a51c2","vulnerability","moderate","M","9.8","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-22823","https://access.redhat.com/errata/RHSA-2022:0951","Y","fixed in 2.2.5-4.el8_5.3","os","expat","2.2.5-4.el8","MIT","","","build_model in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.","","",""
